latitude,longitude,classification
-59.0,156.0,Southern Hemisphere
50.5,-73.5,Northern Hemisphere
1.0,-68.0,Southern Hemisphere
3.0,102.0,Southern Hemisphere
-28.0,89.0,Southern Hemisphere
48.0,77.0,Southern Hemisphere
16.5,139.5,Northern Hemisphere
-38.0,-110.0,Southern Hemisphere
52.5,-71.5,Northern Hemisphere
-52.5,-160.5,Northern Hemisphere
77.5,53.5,Northern Hemisphere
-80.5,-40.5,Northern Hemisphere
-14.0,-137.0,Southern Hemisphere
67.5,17.5,Northern Hemisphere
7.0,16.0,Southern Hemisphere
-38.0,14.0,Southern Hemisphere
47.5,-152.5,Northern Hemisphere
-1.0,-167.0,Southern Hemisphere
-23.0,122.0,Southern Hemisphere
-1.5,139.5,Northern Hemisphere
-76.0,-125.0,Southern Hemisphere
83.0,-33.0,Southern Hemisphere
55.0,85.0,Southern Hemisphere
7.0,59.0,Southern Hemisphere
-85.5,-35.5,Northern Hemisphere
-27.0,97.0,Southern Hemisphere
11.0,-161.0,Southern Hemisphere
78.0,-52.0,Southern Hemisphere
56.5,159.5,Northern Hemisphere
-45.0,47.0,Southern Hemisphere
-88.0,58.0,Southern Hemisphere
33.5,147.5,Northern Hemisphere
59.5,-138.5,Northern Hemisphere
51.0,-20.0,Southern Hemisphere
-22.5,-37.5,Northern Hemisphere
-58.0,-64.0,Southern Hemisphere
69.5,156.5,Northern Hemisphere
78.5,-159.5,Northern Hemisphere
23.5,117.5,Northern Hemisphere
-32.0,-149.0,Southern Hemisphere
-86.0,167.0,Southern Hemisphere
-79.0,127.0,Southern Hemisphere
-69.5,80.5,Northern Hemisphere
-71.0,-59.0,Southern Hemisphere
6.5,169.5,Northern Hemisphere
19.0,-36.0,Southern Hemisphere
66.5,5.5,Northern Hemisphere
76.0,11.0,Southern Hemisphere
-15.0,138.0,Southern Hemisphere
-77.5,-30.5,Northern Hemisphere
-82.5,-124.5,Northern Hemisphere
41.5,81.5,Northern Hemisphere
6.0,118.0,Southern Hemisphere
-50.5,16.5,Northern Hemisphere
-31.5,110.5,Northern Hemisphere
-59.0,90.0,Southern Hemisphere
79.5,89.5,Northern Hemisphere
-41.0,114.0,Southern Hemisphere
-6.0,-56.0,Southern Hemisphere
-10.0,-121.0,Southern Hemisphere
15.5,6.5,Northern Hemisphere
40.5,-139.5,Northern Hemisphere
64.0,-63.0,Southern Hemisphere
-32.0,111.0,Southern Hemisphere
-26.5,29.5,Northern Hemisphere
-15.5,-4.5,Northern Hemisphere
14.0,35.0,Southern Hemisphere
72.5,-77.5,Northern Hemisphere
-85.5,-93.5,Northern Hemisphere
52.5,61.5,Northern Hemisphere
-80.5,41.5,Northern Hemisphere
-70.5,-111.5,Northern Hemisphere
0.0,-115.0,Southern Hemisphere
-29.0,-30.0,Southern Hemisphere
-2.5,123.5,Northern Hemisphere
-77.5,-141.5,Northern Hemisphere
14.0,142.0,Southern Hemisphere
21.0,-32.0,Southern Hemisphere
-44.0,121.0,Southern Hemisphere
-87.5,124.5,Northern Hemisphere
26.0,14.0,Southern Hemisphere
40.0,121.0,Southern Hemisphere
-66.0,-62.0,Southern Hemisphere
-78.0,108.0,Southern Hemisphere
8.0,-17.0,Southern Hemisphere
-78.5,-71.5,Northern Hemisphere
57.0,135.0,Southern Hemisphere
-18.0,-96.0,Southern Hemisphere
35.5,45.5,Northern Hemisphere
-15.5,-46.5,Northern Hemisphere
81.5,-36.5,Northern Hemisphere
52.5,81.5,Northern Hemisphere
-78.5,97.5,Northern Hemisphere
-82.5,10.5,Northern Hemisphere
57.5,39.5,Northern Hemisphere
26.0,-29.0,Southern Hemisphere
-58.5,48.5,Northern Hemisphere
-68.0,-110.0,Southern Hemisphere
-61.0,1.0,Southern Hemisphere
-32.5,-140.5,Northern Hemisphere
-5.0,-39.0,Southern Hemisphere
41.0,164.0,Southern Hemisphere
-8.5,-159.5,Northern Hemisphere
90.0,86.0,Southern Hemisphere
52.0,158.0,Southern Hemisphere
71.5,-174.5,Northern Hemisphere
7.5,-66.5,Northern Hemisphere
-50.5,69.5,Northern Hemisphere
-16.5,-111.5,Northern Hemisphere
-66.5,85.5,Northern Hemisphere
-71.5,72.5,Northern Hemisphere
-79.5,35.5,Northern Hemisphere
71.0,118.0,Southern Hemisphere
34.5,92.5,Northern Hemisphere
-29.5,-29.5,Northern Hemisphere
71.0,20.0,Southern Hemisphere
-15.0,-131.0,Southern Hemisphere
-15.5,35.5,Northern Hemisphere
79.0,37.0,Southern Hemisphere
-7.5,159.5,Northern Hemisphere
12.5,-113.5,Northern Hemisphere
35.0,127.0,Southern Hemisphere
-83.0,-32.0,Southern Hemisphere
14.0,-149.0,Southern Hemisphere
-9.0,30.0,Southern Hemisphere
18.0,24.0,Southern Hemisphere
-22.0,68.0,Southern Hemisphere
-77.5,-21.5,Northern Hemisphere
56.0,-95.0,Southern Hemisphere
-60.5,135.5,Northern Hemisphere
48.0,-170.0,Southern Hemisphere
-65.5,-8.5,Northern Hemisphere
51.0,-148.0,Southern Hemisphere
3.5,95.5,Northern Hemisphere
48.5,23.5,Northern Hemisphere
-47.5,12.5,Northern Hemisphere
51.0,-53.0,Southern Hemisphere
-83.5,90.5,Northern Hemisphere
35.5,-157.5,Northern Hemisphere
-82.5,-61.5,Northern Hemisphere
-57.5,14.5,Northern Hemisphere
-21.0,-137.0,Southern Hemisphere
17.5,-168.5,Northern Hemisphere
49.5,130.5,Northern Hemisphere
61.5,21.5,Northern Hemisphere
-9.5,-13.5,Northern Hemisphere
-85.0,-26.0,Southern Hemisphere
-65.0,-45.0,Southern Hemisphere
19.0,-133.0,Southern Hemisphere
54.5,-36.5,Northern Hemisphere
89.0,93.0,Southern Hemisphere
38.5,22.5,Northern Hemisphere
-63.0,51.0,Southern Hemisphere
-82.5,24.5,Northern Hemisphere
33.5,109.5,Northern Hemisphere
-3.5,-105.5,Northern Hemisphere
-45.5,-72.5,Northern Hemisphere
-69.0,-108.0,Southern Hemisphere
31.0,87.0,Southern Hemisphere
37.5,-49.5,Northern Hemisphere
-4.0,-103.0,Southern Hemisphere
55.5,127.5,Northern Hemisphere
-22.0,173.0,Southern Hemisphere
36.5,100.5,Northern Hemisphere
76.0,-60.0,Southern Hemisphere
33.0,83.0,Southern Hemisphere
19.5,179.5,Northern Hemisphere
-85.5,-96.5,Northern Hemisphere
23.5,-120.5,Northern Hemisphere
37.5,-91.5,Northern Hemisphere
50.0,34.0,Southern Hemisphere
-60.0,42.0,Southern Hemisphere
83.0,-42.0,Southern Hemisphere
5.0,108.0,Southern Hemisphere
44.5,171.5,Northern Hemisphere
6.5,86.5,Northern Hemisphere
-37.0,-11.0,Southern Hemisphere
32.5,-173.5,Northern Hemisphere
-52.0,60.0,Southern Hemisphere
-87.5,-19.5,Northern Hemisphere
-64.5,96.5,Northern Hemisphere
-75.0,139.0,Southern Hemisphere
-73.0,-1.0,Southern Hemisphere
-85.5,-80.5,Northern Hemisphere
19.0,119.0,Southern Hemisphere
13.0,-50.0,Southern Hemisphere
-49.5,-126.5,Northern Hemisphere
-21.5,109.5,Northern Hemisphere
44.5,121.5,Northern Hemisphere
61.0,129.0,Southern Hemisphere
67.0,162.0,Southern Hemisphere
-90.0,-62.0,Southern Hemisphere
68.5,-103.5,Northern Hemisphere
-88.5,-13.5,Northern Hemisphere
-75.5,-108.5,Northern Hemisphere
30.0,-13.0,Southern Hemisphere
-60.0,-57.0,Southern Hemisphere
8.0,62.0,Southern Hemisphere
43.0,-18.0,Southern Hemisphere
-34.5,-93.5,Northern Hemisphere
21.0,106.0,Southern Hemisphere
-26.0,170.0,Southern Hemisphere
22.5,154.5,Northern Hemisphere
3.0,58.0,Southern Hemisphere
-36.0,135.0,Southern Hemisphere
-43.5,-173.5,Northern Hemisphere
45.5,-79.5,Northern Hemisphere
-4.5,-130.5,Northern Hemisphere
38.0,-174.0,Southern Hemisphere
-20.0,148.0,Southern Hemisphere
88.0,180.0,Southern Hemisphere
-76.0,112.0,Southern Hemisphere
31.5,132.5,Northern Hemisphere
31.0,151.0,Southern Hemisphere
-81.5,134.5,Northern Hemisphere
-43.5,-111.5,Northern Hemisphere
-58.5,-150.5,Northern Hemisphere
-75.0,-20.0,Southern Hemisphere
-17.5,-79.5,Northern Hemisphere
83.5,-16.5,Northern Hemisphere
61.5,8.5,Northern Hemisphere
14.5,34.5,Northern Hemisphere
39.5,-103.5,Northern Hemisphere
23.0,-158.0,Southern Hemisphere
86.0,78.0,Southern Hemisphere
-90.0,-21.0,Southern Hemisphere
-60.0,-6.0,Southern Hemisphere
88.0,-136.0,Southern Hemisphere
-67.0,-87.0,Southern Hemisphere
62.5,141.5,Northern Hemisphere
-86.5,-67.5,Northern Hemisphere
-27.0,-23.0,Southern Hemisphere
-55.5,-20.5,Northern Hemisphere
-15.5,-87.5,Northern Hemisphere
-10.0,31.0,Southern Hemisphere
-19.5,-76.5,Northern Hemisphere
-22.5,178.5,Northern Hemisphere
35.0,1.0,Southern Hemisphere
74.0,87.0,Southern Hemisphere
85.0,-93.0,Southern Hemisphere
60.5,18.5,Northern Hemisphere
-35.5,43.5,Northern Hemisphere
84.0,-33.0,Southern Hemisphere
39.5,103.5,Northern Hemisphere
-37.0,-48.0,Southern Hemisphere
-80.5,-119.5,Northern Hemisphere
30.5,121.5,Northern Hemisphere
6.0,157.0,Southern Hemisphere
-62.5,143.5,Northern Hemisphere
-88.0,-99.0,Southern Hemisphere
-4.0,151.0,Southern Hemisphere
2.5,-22.5,Northern Hemisphere
-41.5,-167.5,Northern Hemisphere
26.0,123.0,Southern Hemisphere
31.0,-56.0,Southern Hemisphere
63.0,-8.0,Southern Hemisphere
-14.0,-160.0,Southern Hemisphere
40.5,-123.5,Northern Hemisphere
-22.0,115.0,Southern Hemisphere
-49.0,82.0,Southern Hemisphere
63.5,178.5,Northern Hemisphere
56.5,-107.5,Northern Hemisphere
-75.5,-132.5,Northern Hemisphere
-54.0,-3.0,Southern Hemisphere
27.0,-180.0,Southern Hemisphere
-44.5,-24.5,Northern Hemisphere
-30.0,-76.0,Southern Hemisphere
-28.0,-102.0,Southern Hemisphere
-50.0,-4.0,Southern Hemisphere
86.5,22.5,Northern Hemisphere
82.5,13.5,Northern Hemisphere
-66.0,18.0,Southern Hemisphere
-54.5,25.5,Northern Hemisphere
82.0,37.0,Southern Hemisphere
-2.0,70.0,Southern Hemisphere
66.5,-87.5,Northern Hemisphere
-1.5,77.5,Northern Hemisphere
12.5,-139.5,Northern Hemisphere
-40.5,-156.5,Northern Hemisphere
-65.5,-5.5,Northern Hemisphere
18.0,-103.0,Southern Hemisphere
82.0,66.0,Southern Hemisphere
18.5,-87.5,Northern Hemisphere
43.5,-124.5,Northern Hemisphere
-2.0,171.0,Southern Hemisphere
14.5,-172.5,Northern Hemisphere
58.5,80.5,Northern Hemisphere
-88.0,68.0,Southern Hemisphere
-77.0,-25.0,Southern Hemisphere
72.0,-121.0,Southern Hemisphere
31.0,-9.0,Southern Hemisphere
-45.0,37.0,Southern Hemisphere
-70.0,-104.0,Southern Hemisphere
62.5,-46.5,Northern Hemisphere
68.5,53.5,Northern Hemisphere
-18.0,-160.0,Southern Hemisphere
28.5,8.5,Northern Hemisphere
86.5,10.5,Northern Hemisphere
82.0,-29.0,Southern Hemisphere
-43.5,-28.5,Northern Hemisphere
24.0,-14.0,Southern Hemisphere
62.0,-123.0,Southern Hemisphere
46.0,22.0,Southern Hemisphere
47.5,-130.5,Northern Hemisphere
73.5,73.5,Northern Hemisphere
-2.0,54.0,Southern Hemisphere
45.5,112.5,Northern Hemisphere
-7.0,10.0,Southern Hemisphere
74.5,-127.5,Northern Hemisphere
-70.0,-8.0,Southern Hemisphere
-85.0,-86.0,Southern Hemisphere
-70.0,41.0,Southern Hemisphere
57.5,-45.5,Northern Hemisphere
48.0,-56.0,Southern Hemisphere
32.5,-68.5,Northern Hemisphere
86.0,-85.0,Southern Hemisphere
-79.0,129.0,Southern Hemisphere
83.0,-35.0,Southern Hemisphere
-37.0,-171.0,Southern Hemisphere
-20.0,-44.0,Southern Hemisphere
72.0,-18.0,Southern Hemisphere
-84.5,-12.5,Northern Hemisphere
-15.5,132.5,Northern Hemisphere
72.0,124.0,Southern Hemisphere
31.0,105.0,Southern Hemisphere
-7.5,-1.5,Northern Hemisphere
37.0,-73.0,Southern Hemisphere
-23.5,27.5,Northern Hemisphere
57.5,-138.5,Northern Hemisphere
-2.0,-138.0,Southern Hemisphere
46.5,10.5,Northern Hemisphere
-10.0,51.0,Southern Hemisphere
69.0,119.0,Southern Hemisphere
55.5,41.5,Northern Hemisphere
-85.0,-35.0,Southern Hemisphere
6.0,95.0,Southern Hemisphere
-57.5,-129.5,Northern Hemisphere
-62.0,112.0,Southern Hemisphere
-50.0,25.0,Southern Hemisphere
-35.0,34.0,Southern Hemisphere
2.0,142.0,Southern Hemisphere
86.5,145.5,Northern Hemisphere
46.0,20.0,Southern Hemisphere
37.5,58.5,Northern Hemisphere
25.0,-100.0,Southern Hemisphere
-88.5,93.5,Northern Hemisphere
77.0,-92.0,Southern Hemisphere
78.5,35.5,Northern Hemisphere
72.0,-166.0,Southern Hemisphere
69.5,78.5,Northern Hemisphere
15.5,-167.5,Northern Hemisphere
-48.0,111.0,Southern Hemisphere
4.0,-169.0,Southern Hemisphere
-41.0,-98.0,Southern Hemisphere
-29.0,-91.0,Southern Hemisphere
-39.0,-15.0,Southern Hemisphere
-81.5,-73.5,Northern Hemisphere
85.0,128.0,Southern Hemisphere
-45.0,56.0,Southern Hemisphere
-4.5,-97.5,Northern Hemisphere
-71.5,-175.5,Northern Hemisphere
15.5,87.5,Northern Hemisphere
-72.0,33.0,Southern Hemisphere
47.0,-119.0,Southern Hemisphere
-73.5,-29.5,Northern Hemisphere
-80.0,6.0,Southern Hemisphere
40.0,142.0,Southern Hemisphere
-59.0,-127.0,Southern Hemisphere
59.5,-121.5,Northern Hemisphere
79.5,-5.5,Northern Hemisphere
34.5,-71.5,Northern Hemisphere
74.0,175.0,Southern Hemisphere
36.5,-53.5,Northern Hemisphere
86.0,47.0,Southern Hemisphere
89.0,-48.0,Southern Hemisphere
-55.0,-105.0,Southern Hemisphere
4.0,108.0,Southern Hemisphere
-12.0,-99.0,Southern Hemisphere
22.0,164.0,Southern Hemisphere
87.0,-115.0,Southern Hemisphere
9.5,-47.5,Northern Hemisphere
-34.5,119.5,Northern Hemisphere
-87.0,-48.0,Southern Hemisphere
42.0,27.0,Southern Hemisphere
-47.0,-4.0,Southern Hemisphere
39.5,-18.5,Northern Hemisphere
34.0,151.0,Southern Hemisphere
34.5,-89.5,Northern Hemisphere
-87.0,162.0,Southern Hemisphere
-9.5,-73.5,Northern Hemisphere
66.5,-117.5,Northern Hemisphere
28.5,112.5,Northern Hemisphere
45.5,-62.5,Northern Hemisphere
-80.5,25.5,Northern Hemisphere
40.5,-144.5,Northern Hemisphere
46.0,95.0,Southern Hemisphere
-74.5,49.5,Northern Hemisphere
-42.5,174.5,Northern Hemisphere
27.5,-88.5,Northern Hemisphere
-20.5,103.5,Northern Hemisphere
-42.0,-148.0,Southern Hemisphere
-73.5,-72.5,Northern Hemisphere
59.5,65.5,Northern Hemisphere
-77.0,-17.0,Southern Hemisphere
-59.5,47.5,Northern Hemisphere
-63.5,98.5,Northern Hemisphere
-12.5,112.5,Northern Hemisphere
-60.5,47.5,Northern Hemisphere
73.5,135.5,Northern Hemisphere
-26.0,28.0,Southern Hemisphere
-45.0,-12.0,Southern Hemisphere
75.0,-27.0,Southern Hemisphere
-27.0,-6.0,Southern Hemisphere
38.0,-22.0,Southern Hemisphere
-44.0,69.0,Southern Hemisphere
41.5,61.5,Northern Hemisphere
-74.0,41.0,Southern Hemisphere
23.0,-5.0,Southern Hemisphere
-61.5,-60.5,Northern Hemisphere
-10.5,-15.5,Northern Hemisphere
-14.0,132.0,Southern Hemisphere
-49.5,-13.5,Northern Hemisphere
12.5,-91.5,Northern Hemisphere
-48.5,-12.5,Northern Hemisphere
16.0,-43.0,Southern Hemisphere
31.5,-23.5,Northern Hemisphere
-5.0,1.0,Southern Hemisphere
18.0,108.0,Southern Hemisphere
-89.0,26.0,Southern Hemisphere
1.5,151.5,Northern Hemisphere
-18.5,-169.5,Northern Hemisphere
-23.5,-28.5,Northern Hemisphere
19.0,15.0,Southern Hemisphere
-39.0,-70.0,Southern Hemisphere
-63.0,-142.0,Southern Hemisphere
33.5,124.5,Northern Hemisphere
-79.0,157.0,Southern Hemisphere
90.0,69.0,Southern Hemisphere
66.5,121.5,Northern Hemisphere
-76.0,147.0,Southern Hemisphere
4.0,44.0,Southern Hemisphere
-56.0,-143.0,Southern Hemisphere
15.0,-103.0,Southern Hemisphere
57.5,-76.5,Northern Hemisphere
-5.5,114.5,Northern Hemisphere
-16.0,173.0,Southern Hemisphere
-71.5,179.5,Northern Hemisphere
2.0,48.0,Southern Hemisphere
30.5,-62.5,Northern Hemisphere
-40.0,166.0,Southern Hemisphere
-85.0,-109.0,Southern Hemisphere
20.5,23.5,Northern Hemisphere
45.0,-150.0,Southern Hemisphere
21.0,-164.0,Southern Hemisphere
35.0,-36.0,Southern Hemisphere
-71.0,109.0,Southern Hemisphere
-60.5,93.5,Northern Hemisphere
-66.5,114.5,Northern Hemisphere
-42.0,-143.0,Southern Hemisphere
29.0,51.0,Southern Hemisphere
-70.5,-85.5,Northern Hemisphere
87.0,41.0,Southern Hemisphere
-13.5,-175.5,Northern Hemisphere
-33.0,-15.0,Southern Hemisphere
-33.0,119.0,Southern Hemisphere
77.0,160.0,Southern Hemisphere
58.5,2.5,Northern Hemisphere
-51.5,-73.5,Northern Hemisphere
-84.0,93.0,Southern Hemisphere
49.5,-0.5,Northern Hemisphere
-8.5,-61.5,Northern Hemisphere
-47.5,38.5,Northern Hemisphere
-35.0,1.0,Southern Hemisphere
23.5,-115.5,Northern Hemisphere
-37.0,14.0,Southern Hemisphere
13.5,-77.5,Northern Hemisphere
62.5,-115.5,Northern Hemisphere
40.5,117.5,Northern Hemisphere
-35.5,-117.5,Northern Hemisphere
1.0,-18.0,Southern Hemisphere
-67.0,79.0,Southern Hemisphere
40.0,-123.0,Southern Hemisphere
7.0,35.0,Southern Hemisphere
-65.0,1.0,Southern Hemisphere
-74.0,42.0,Southern Hemisphere
89.0,-137.0,Southern Hemisphere
-86.0,-40.0,Southern Hemisphere
-27.0,-90.0,Southern Hemisphere
-49.5,-107.5,Northern Hemisphere
-75.0,125.0,Southern Hemisphere
80.5,-28.5,Northern Hemisphere
-50.0,34.0,Southern Hemisphere
43.5,-101.5,Northern Hemisphere
-60.5,-95.5,Northern Hemisphere
-10.5,27.5,Northern Hemisphere
-23.0,138.0,Southern Hemisphere
-84.0,-11.0,Southern Hemisphere
-80.5,-105.5,Northern Hemisphere
6.0,126.0,Southern Hemisphere
-85.5,-0.5,Northern Hemisphere
-72.5,-121.5,Northern Hemisphere
16.0,94.0,Southern Hemisphere
64.0,146.0,Southern Hemisphere
31.5,-47.5,Northern Hemisphere
49.5,8.5,Northern Hemisphere
57.5,-78.5,Northern Hemisphere
-55.5,-105.5,Northern Hemisphere
-64.5,27.5,Northern Hemisphere
-64.0,-53.0,Southern Hemisphere
79.5,-24.5,Northern Hemisphere
28.0,162.0,Southern Hemisphere
-57.0,-13.0,Southern Hemisphere
-53.0,116.0,Southern Hemisphere
9.5,144.5,Northern Hemisphere
-42.5,-171.5,Northern Hemisphere
-28.5,-96.5,Northern Hemisphere
56.0,66.0,Southern Hemisphere
-42.0,141.0,Southern Hemisphere
-36.0,52.0,Southern Hemisphere
-60.0,-37.0,Southern Hemisphere
-43.0,-50.0,Southern Hemisphere
34.0,101.0,Southern Hemisphere
81.0,-5.0,Southern Hemisphere
3.0,38.0,Southern Hemisphere
-56.5,-130.5,Northern Hemisphere
-60.5,-117.5,Northern Hemisphere
-2.0,-23.0,Southern Hemisphere
-69.0,78.0,Southern Hemisphere
41.5,-79.5,Northern Hemisphere
-32.5,-170.5,Northern Hemisphere
1.5,90.5,Northern Hemisphere
46.5,89.5,Northern Hemisphere
3.5,97.5,Northern Hemisphere
46.5,-93.5,Northern Hemisphere
84.0,-96.0,Southern Hemisphere
-50.5,97.5,Northern Hemisphere
-19.0,-155.0,Southern Hemisphere
43.0,35.0,Southern Hemisphere
-56.0,-27.0,Southern Hemisphere
53.5,163.5,Northern Hemisphere
66.0,124.0,Southern Hemisphere
16.5,-107.5,Northern Hemisphere
-47.5,-54.5,Northern Hemisphere
75.0,34.0,Southern Hemisphere
-27.0,-1.0,Southern Hemisphere
-18.5,-107.5,Northern Hemisphere
59.0,164.0,Southern Hemisphere
-52.5,165.5,Northern Hemisphere
-88.0,146.0,Southern Hemisphere
45.5,-126.5,Northern Hemisphere
22.0,-28.0,Southern Hemisphere
67.5,53.5,Northern Hemisphere
-1.5,-39.5,Northern Hemisphere
-23.5,-121.5,Northern Hemisphere
-47.0,174.0,Southern Hemisphere
-33.0,87.0,Southern Hemisphere
65.5,127.5,Northern Hemisphere
80.0,73.0,Southern Hemisphere
73.0,-127.0,Southern Hemisphere
-20.0,-52.0,Southern Hemisphere
-26.0,2.0,Southern Hemisphere
35.5,-54.5,Northern Hemisphere
21.0,160.0,Southern Hemisphere
34.0,107.0,Southern Hemisphere
80.0,15.0,Southern Hemisphere
62.5,150.5,Northern Hemisphere
-58.5,-56.5,Northern Hemisphere
64.0,35.0,Southern Hemisphere
-80.0,-3.0,Southern Hemisphere
56.0,87.0,Southern Hemisphere
71.5,42.5,Northern Hemisphere
-42.5,-166.5,Northern Hemisphere
15.0,-166.0,Southern Hemisphere
-26.0,3.0,Southern Hemisphere
-27.0,-39.0,Southern Hemisphere
-7.0,54.0,Southern Hemisphere
-49.0,-73.0,Southern Hemisphere
-1.0,-92.0,Southern Hemisphere
-5.0,0.0,Southern Hemisphere
-10.5,-127.5,Northern Hemisphere
-8.5,139.5,Northern Hemisphere
7.0,-77.0,Southern Hemisphere
34.0,-1.0,Southern Hemisphere
2.0,-99.0,Southern Hemisphere
-60.5,-81.5,Northern Hemisphere
89.0,148.0,Southern Hemisphere
47.0,-89.0,Southern Hemisphere
-71.0,-79.0,Southern Hemisphere
64.5,160.5,Northern Hemisphere
-53.0,-6.0,Southern Hemisphere
8.0,-127.0,Southern Hemisphere
-69.0,-15.0,Southern Hemisphere
-78.5,-53.5,Northern Hemisphere
-18.5,-165.5,Northern Hemisphere
87.0,-68.0,Southern Hemisphere
23.5,152.5,Northern Hemisphere
-13.5,-54.5,Northern Hemisphere
34.5,45.5,Northern Hemisphere
55.0,-82.0,Southern Hemisphere
42.0,117.0,Southern Hemisphere
9.0,-47.0,Southern Hemisphere
-23.0,40.0,Southern Hemisphere
-30.0,-17.0,Southern Hemisphere
87.0,-112.0,Southern Hemisphere
89.0,-54.0,Southern Hemisphere
40.5,64.5,Northern Hemisphere
64.0,-64.0,Southern Hemisphere
75.0,103.0,Southern Hemisphere
58.5,-151.5,Northern Hemisphere
37.0,122.0,Southern Hemisphere
-47.0,-169.0,Southern Hemisphere
-76.0,-3.0,Southern Hemisphere
-53.0,-148.0,Southern Hemisphere
-20.0,111.0,Southern Hemisphere
-83.0,126.0,Southern Hemisphere
-56.0,22.0,Southern Hemisphere
-9.5,96.5,Northern Hemisphere
55.0,80.0,Southern Hemisphere
48.0,168.0,Southern Hemisphere
66.0,-153.0,Southern Hemisphere
-72.0,134.0,Southern Hemisphere
-47.5,-79.5,Northern Hemisphere
-43.5,-86.5,Northern Hemisphere
37.5,-117.5,Northern Hemisphere
13.0,113.0,Southern Hemisphere
7.0,176.0,Southern Hemisphere
-3.0,-87.0,Southern Hemisphere
-43.5,41.5,Northern Hemisphere
-43.0,-47.0,Southern Hemisphere
-1.0,151.0,Southern Hemisphere
-64.5,89.5,Northern Hemisphere
65.0,-149.0,Southern Hemisphere
-64.5,-92.5,Northern Hemisphere
46.5,-172.5,Northern Hemisphere
-10.5,-164.5,Northern Hemisphere
-46.0,-84.0,Southern Hemisphere
-35.0,-4.0,Southern Hemisphere
-49.5,128.5,Northern Hemisphere
22.0,-90.0,Southern Hemisphere
24.5,-163.5,Northern Hemisphere
-58.5,-19.5,Northern Hemisphere
84.0,-88.0,Southern Hemisphere
38.5,-80.5,Northern Hemisphere
-2.5,53.5,Northern Hemisphere
-61.0,162.0,Southern Hemisphere
4.5,-106.5,Northern Hemisphere
36.5,-82.5,Northern Hemisphere
-75.0,65.0,Southern Hemisphere
-65.5,160.5,Northern Hemisphere
54.0,114.0,Southern Hemisphere
74.0,-78.0,Southern Hemisphere
24.0,-79.0,Southern Hemisphere
19.0,26.0,Southern Hemisphere
35.0,-168.0,Southern Hemisphere
53.0,67.0,Southern Hemisphere
-17.0,170.0,Southern Hemisphere
-78.5,-82.5,Northern Hemisphere
61.5,113.5,Northern Hemisphere
-76.5,94.5,Northern Hemisphere
-11.5,18.5,Northern Hemisphere
48.5,-152.5,Northern Hemisphere
44.0,-89.0,Southern Hemisphere
-79.0,-71.0,Southern Hemisphere
-41.5,-65.5,Northern Hemisphere
-38.0,73.0,Southern Hemisphere
67.5,-171.5,Northern Hemisphere
-36.5,173.5,Northern Hemisphere
-87.5,-55.5,Northern Hemisphere
9.0,-64.0,Southern Hemisphere
12.0,-158.0,Southern Hemisphere
-25.5,139.5,Northern Hemisphere
18.0,168.0,Southern Hemisphere
77.0,-41.0,Southern Hemisphere
16.0,31.0,Southern Hemisphere
-42.0,69.0,Southern Hemisphere
70.0,174.0,Southern Hemisphere
24.0,-115.0,Southern Hemisphere
-59.5,-119.5,Northern Hemisphere
36.5,-144.5,Northern Hemisphere
-46.5,-47.5,Northern Hemisphere
-17.0,-35.0,Southern Hemisphere
-60.0,22.0,Southern Hemisphere
53.5,75.5,Northern Hemisphere
-79.5,61.5,Northern Hemisphere
-32.0,-161.0,Southern Hemisphere
87.0,-146.0,Southern Hemisphere
5.5,45.5,Northern Hemisphere
-78.5,160.5,Northern Hemisphere
-7.5,-156.5,Northern Hemisphere
-1.5,-50.5,Northern Hemisphere
-37.5,150.5,Northern Hemisphere
-49.5,-29.5,Northern Hemisphere
71.5,-79.5,Northern Hemisphere
22.0,-168.0,Southern Hemisphere
-28.0,128.0,Southern Hemisphere
-54.0,100.0,Southern Hemisphere
85.0,-147.0,Southern Hemisphere
-86.0,136.0,Southern Hemisphere
-6.5,10.5,Northern Hemisphere
-62.5,171.5,Northern Hemisphere
-88.5,109.5,Northern Hemisphere
56.5,-117.5,Northern Hemisphere
-79.5,109.5,Northern Hemisphere
32.5,113.5,Northern Hemisphere
67.0,18.0,Southern Hemisphere
-30.0,169.0,Southern Hemisphere
-2.0,145.0,Southern Hemisphere
-51.0,52.0,Southern Hemisphere
-17.0,146.0,Southern Hemisphere
10.5,-47.5,Northern Hemisphere
-83.5,42.5,Northern Hemisphere
27.0,30.0,Southern Hemisphere
-56.5,141.5,Northern Hemisphere
13.0,35.0,Southern Hemisphere
25.0,47.0,Southern Hemisphere
-4.0,-14.0,Southern Hemisphere
45.0,-75.0,Southern Hemisphere
-40.5,112.5,Northern Hemisphere
79.5,137.5,Northern Hemisphere
50.0,29.0,Southern Hemisphere
-36.0,21.0,Southern Hemisphere
49.5,154.5,Northern Hemisphere
69.0,31.0,Southern Hemisphere
-2.5,103.5,Northern Hemisphere
43.5,42.5,Northern Hemisphere
-82.5,176.5,Northern Hemisphere
81.5,-90.5,Northern Hemisphere
84.0,108.0,Southern Hemisphere
58.5,-77.5,Northern Hemisphere
30.5,-53.5,Northern Hemisphere
35.5,-17.5,Northern Hemisphere
-72.5,-135.5,Northern Hemisphere
-75.5,-9.5,Northern Hemisphere
2.5,-75.5,Northern Hemisphere
-10.5,-145.5,Northern Hemisphere
